"도시별","지출목적별","항목","단위","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"전라남도","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","38.804","42.145","44.596","46.633","49.744","52.236","55.091","57.406","62.177","62.891","64.454","66.65","67.993","70.131","72.596","74.513","76.066","77.947","81.673","83.952","86.753","90.635","92.434","93.687","94.627","94.595","95.486","97.508","98.971","99.3","100","102.62","108.43","112.21","115.03","117.54",
"전라남도","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","28.363","31.233","32.506","33.435","37.075","38.714","40.727","41.505","45.534","46.982","46.923","48.805","51.651","53.923","58.053","59.387","59.411","60.673","63.519","68.977","74.229","79.623","83.926","85.092","85.319","86.014","88.984","91.819","94.128","95.06","100","105.06","110.82","117.7","123.13","126.97",
"전라남도","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","25.815","26.851","27.845","29.419","33.369","33.834","36.781","39.186","42.511","44.916","45.324","47.632","50.83","52.054","52.462","60.182","60.192","60.473","60.814","61.702","62.077","62.481","63.583","64.721","64.799","97.735","97.89","99.511","99.451","99.852","100","100.07","102.36","103.5","104.4","104.45",
"전라남도","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","46.925","49.823","52.278","53.581","54.989","56.04","56.643","57.707","60.159","61.21","62.233","64.277","66.299","68.648","68.824","69.613","71.377","73.326","75.24","79.173","81.58","84.191","88.474","91.17","94.911","96.083","97.669","98.754","99.932","99.906","100","100.67","104.07","111.09","114.81","117.01",
"전라남도","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","42.132","45.859","49.31","50.847","51.873","53.165","55.694","58.322","63.527","63.345","66.718","70.048","70.131","72.784","74.946","77.132","79.529","81.136","85.333","84.921","87.223","92.485","95.973","98.772","100.773","97.532","95.882","97.571","98.43","100.02","100","101.89","110.83","117.8","119.63","121.07",
"전라남도","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","58.121","61.104","62.377","63.894","65.109","65.858","67.434","67.236","72.424","71.715","71.111","72.445","72.753","74.264","74.317","74.958","75.333","76.826","80.379","83.433","83.167","87.407","89.603","90.051","91.265","93.067","94.78","96.388","97.843","99.702","100","101.73","106.15","111.29","113.29","116.42",
"전라남도","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","48.26","50.766","52.677","54.177","55.621","58.896","61.836","64.544","67.783","67.577","72.769","81.004","80.507","82.271","83.406","85.146","86.423","88.055","89.864","91.262","93.064","94.414","95.244","95.083","95.442","96.71","97.572","98.494","98.322","98.743","100","99.85","100.63","102.21","104.06","105.22",
"전라남도","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","30.357","34.008","38.271","42.87","47.149","51.31","54.525","59.262","69.421","71.229","73.341","76.036","76.397","79.202","81.58","85.413","89.569","93.291","101.818","98.238","103.119","111.498","113.25","113.32","111.697","101.042","97.414","101.967","104.356","102.024","100","107.46","119.22","113.05","114.1","116.51",
"전라남도","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","154.775","151.484","151.999","151.988","150.21","148.182","147.54","141.663","141.404","140.182","137.355","133.12","127.019","120.527","118.617","116.519","115.034","112.752","111.14","111.004","109.894","108.183","105.446","105.341","105.321","105.12","105.206","105.512","104.58","102.157","100","98.85","99.85","100.84","101.09","100.11",
"전라남도","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","71.473","74.952","77.084","80.616","83.332","87.372","92.22","94.383","98.234","99.057","98.796","97.025","96.721","97.231","97.33","97.33","94.686","92.544","93.518","96.316","97.216","98.893","98.876","99.592","99.691","99.106","100.826","100.689","101.293","101.01","100","100.73","103.77","108.14","109.91","111.41",
